0  -9.1792876e-005 0.0013017133 -0.0018196958   0 0 0  3 
0  -4.4096061e-007 0.0052113853 0.0011713159   0 0 0  4 
0  -0.00018979538 -0.00031925656 -0.0019549171   0 0 0  4 
0  3.9303009e-005 -0.0020487591 -0.0044301541   0 0 0  3 
0  0.0001509475 -0.0019628893 -0.00046096704   0 0 0  4 
0  -0.00016021311 0.0026239968 -0.0039256018   0 0 0  3 
0  5.1249237e-006 -0.0027602629 -0.0008406698   0 0 0  2 
0  -6.1025114e-005 -0.0040198618 0.0025191945   0 0 0  3 
0  -0.00014802812 0.0028726175 -0.0012118955   0 0 0  4 
0  0.00013599612 0.0017323269 0.0024286213   0 0 0  4 
0  9.3167501e-006 0.000239175 0.0021887892   0 0 0  2 
0  1.2467001e-005 0.00077353034 -0.00014057548   0 0 0  2 
0  -6.8013121e-005 0.0026236478 0.0014151022   0 0 0  2 
0  5.4631855e-005 0.0016464068 0.00074808222   0 0 0  3 
0  -1.5599953e-005 -0.0017602639 -0.0015126432   0 0 0  3 
0  -9.9801512e-005 -0.00091391568 0.0021460693   0 0 0  4 
0  -4.5734232e-005 0.0014195414 0.0024251113   0 0 0  2 
0  -1.258097e-005 -0.00048657809 -0.0011636268   0 0 0  3 
0  -0.00020696069 0.00072144932 -0.0010776461   0 0 0  4 
0  -0.00010813979 -0.0011687444 0.0024034114   0 0 0  3 
0  6.0456966e-005 -0.00093417973 0.0033081239   0 0 0  2 
0  0.00015663233 0.00040535641 0.0029588784   0 0 0  4 
0  6.7805858e-005 -0.0036207641 0.0029022299   0 0 0  2 
0  -1.7181079e-005 0.000612236 -0.00045578728   0 0 0  2 
0  -0.0001307843 -0.0020497584 -0.00098958611   0 0 0  2 
0  7.124575e-005 -0.0016765406 -0.0020206645   0 0 0  4 
0  -6.0609449e-005 0.0033414409 -0.0016423877   0 0 0  2 
0  -3.7823833e-006 -0.00099060911 0.0034864103   0 0 0  4 
0  -5.8121235e-005 -0.0036755098 0.0027110829   0 0 0  3 
0  2.610218e-005 0.0020499551 0.0033597852   0 0 0  4 
0  8.6963892e-005 -3.446511e-005 0.0006354259   0 0 0  2 
0  -2.4455251e-005 -0.0006371292 -0.0010639319   0 0 0  2 
0  -0.00014690157 -0.0022327131 0.0029583644   0 0 0  4 
0  -8.9208277e-005 0.0013559712 -0.00044115322   0 0 0  3 
0  2.9848114e-005 -0.0020371332 0.0036992392   0 0 0  4 
0  9.186811e-005 -0.0014571142 0.0017011517   0 0 0  3 
0  0.00014492557 0.00031026149 -0.0012164801   0 0 0  3 
0  2.2733884e-005 0.0016851537 0.0021310693   0 0 0  4 
0  -0.00019892548 0.0022982799 0.00026107274   0 0 0  3 
0  0.00011658352 -0.00047787917 -0.0017229733   0 0 0  2 
0  2.8503374e-005 0.00056453623 -0.0010971868   0 0 0  2 
0  -4.0383415e-005 0.0021937485 -0.00025136963   0 0 0  3 
0  2.5521477e-005 0.0011718869 0.0019458883   0 0 0  2 
0  -9.4277276e-005 -0.00057409352 -0.00030491681   0 0 0  3 
0  0.0001051979 0.0018509674 -0.0012784463   0 0 0  3 
0  2.4682131e-005 -0.0023424664 -0.0011890407   0 0 0  2 
0  3.9943022e-005 -0.0036788739 0.00013793906   0 0 0  3 
0  6.6853192e-005 -0.002064549 -0.0024698197   0 0 0  3 
0  3.9158802e-005 -0.0014573499 0.0022202792   0 0 0  2 
0  -8.1100583e-005 0.0023414329 -0.0030806317   0 0 0  4 
0  6.759426e-005 0.00096365959 0.00028761638   0 0 0  3 
0  -1.4091126e-005 0.00037672063 -0.0020412678   0 0 0  4 
0  -0.00018939292 -0.0020862179 -0.0015719199   0 0 0  3 
0  2.6144827e-005 -0.0032600088 0.0023728098   0 0 0  4 
0  -7.468385e-005 1.1758177e-005 0.002139274   0 0 0  4 
0  4.5135548e-005 0.00044503696 -0.0035378703   0 0 0  2 
0  1.8795706e-005 -0.00082060256 0.0001630661   0 0 0  3 
0  -7.7206118e-005 -0.0015909704 -0.0014941825   0 0 0  4 
0  0.00014835802 -0.00092105355 -0.0036002959   0 0 0  2 
0  -5.0271242e-005 -0.0029477105 0.0020147259   0 0 0  4 
0  -0.00020127514 -0.00077102403 0.0012870961   0 0 0  2 
0  8.6365794e-005 -0.0028718194 -0.0001680717   0 0 0  2 
0  -2.1139796e-005 0.0021852852 0.0013900892   0 0 0  4 
0  0.00011808629 -0.0014764229 -0.002149296   0 0 0  4 
0  3.4855868e-005 -0.0008280034 -7.9047732e-005   0 0 0  2 
0  -0.0002276717 0.0017862264 0.0019697939   0 0 0  4 
0  7.471175e-005 0.00048633717 -0.0021941456   0 0 0  2 
0  -0.00015214433 -6.5893626e-005 -0.00013278702   0 0 0  4 
0  3.4999875e-005 -0.0010962626 0.00067293289   0 0 0  4 
0  3.8245095e-007 -0.00087644338 -0.00084221212   0 0 0  4 
0  -1.6270662e-005 0.0027205587 -0.002773884   0 0 0  2 
0  6.8558764e-005 -0.00036727532 0.0012647428   0 0 0  2 
0  -7.2562058e-005 -0.00083274889 0.0022744719   0 0 0  3 
0  -2.6672827e-005 -0.00072995797 0.0043176173   0 0 0  3 
0  9.8009812e-005 -0.0025921262 0.001401509   0 0 0  4 
0  -4.4789182e-006 0.00034484366 0.0010841018   0 0 0  4 
0  0.00016833523 0.0016164069 5.2690802e-005   0 0 0  3 
0  -3.7968251e-005 1.6270215e-006 -0.0027594829   0 0 0  4 
0  0.00025618876 0.00099703634 0.00028500987   0 0 0  3 
0  5.5878028e-006 -0.0010025576 -0.00149968   0 0 0  4 
0  0.0001132752 0.0017561825 0.00043351682   0 0 0  4 
0  5.752746e-005 0.00081318899 -0.0010415606   0 0 0  2 
0  8.4837678e-005 -0.0036502661 0.0011667472   0 0 0  3 
0  0.00020654617 6.777814e-005 -0.0020023393   0 0 0  2 
