 time t = 0
 2035.11543647 98 -1 662.69203536 2  0
 6992843.28438 99 -1 10000 4  0
 time t = 5.5490836821e-010
 6992843.28438 0 -1 10000 3  0
 6992843.28438 1 -1 10000 4  0
 2035.11543647 2 -1 662.69203536 2  0
 2035.11543647 3 -1 662.69203536 2  0
 6992843.28438 4 -1 10000 3  0
 6992843.28438 5 -1 10000 4  0
 6992843.28438 6 -1 10000 3  0
 6992843.28438 7 -1 10000 3  0
 6992843.28438 8 -1 10000 3  0
 6992843.28438 9 -1 10000 4  0
 2035.11543647 10 -1 662.69203536 2  0
 6992843.28438 11 -1 10000 4  0
 6992843.28438 12 -1 10000 3  0
 6992843.28438 13 -1 10000 3  0
 2035.11543647 14 -1 662.69203536 2  0
 6992843.28438 15 -1 10000 3  0
 6992843.28438 16 -1 10000 3  0
 6992843.28438 17 -1 10000 4  0
 6992843.28438 18 -1 10000 3  0
 6992843.28438 19 -1 10000 3  0
 6992843.28438 20 -1 10000 3  0
 6992843.28438 21 -1 10000 3  0
 2035.11543647 22 -1 662.69203536 2  0
 2035.11543647 23 -1 662.69203536 2  0
 6992843.28438 24 -1 10000 3  0
 6992843.28438 25 -1 10000 4  0
 6992843.28438 26 -1 10000 3  0
 2035.11543647 27 -1 662.69203536 2  0
 6992843.28438 28 -1 10000 3  0
 6992843.28438 29 -1 10000 3  0
 2035.11543647 30 -1 662.69203536 2  0
 2035.11543647 31 -1 662.69203536 2  0
 6992843.28438 32 -1 10000 4  0
 6992843.28438 33 -1 10000 3  0
 6992843.28438 34 -1 10000 4  0
 2035.11543647 35 -1 662.69203536 2  0
 2035.11543647 36 -1 662.69203536 2  0
 6992843.28438 37 -1 10000 4  0
 2035.11543647 38 -1 662.69203536 2  0
 6992843.28438 39 -1 10000 3  0
 6992843.28438 41 -1 10000 4  0
 6992843.28438 42 -1 10000 4  0
 6992843.28438 43 -1 10000 3  0
 6992843.28438 44 -1 10000 4  0
 2035.11543647 45 -1 662.69203536 2  0
 2035.11543647 46 -1 662.69203536 2  0
 2035.11543647 47 -1 662.69203536 2  0
 6992843.28438 48 -1 10000 4  0
 2035.11543647 49 -1 662.69203536 2  0
 2035.11543647 50 -1 662.69203536 2  0
 6992843.28438 51 -1 10000 3  0
 2035.11543647 52 -1 662.69203536 2  0
 6992843.28438 53 -1 10000 4  0
 6992843.28438 54 -1 10000 3  0
 2035.11543647 55 -1 662.69203536 2  0
 6992843.28438 56 -1 10000 4  0
 2035.11543647 57 -1 662.69203536 2  0
 6992843.28438 58 -1 10000 4  0
 6992843.28438 59 -1 10000 3  0
 2035.11543647 60 -1 662.69203536 2  0
 6992843.28438 61 -1 10000 4  0
 6992843.28438 62 -1 10000 3  0
 6992843.28438 63 -1 10000 3  0
 6992843.28438 64 -1 10000 4  0
 6992843.28438 65 -1 10000 3  0
 6992843.28438 66 -1 10000 4  0
 2035.11543647 67 -1 662.69203536 2  0
 6992843.28438 68 -1 10000 3  0
 6992843.28438 69 -1 10000 4  0
 2035.11543647 70 -1 662.69203536 2  0
 6992843.28438 71 -1 10000 3  0
 2035.11543647 72 -1 662.69203536 2  0
 6992843.28438 73 -1 10000 3  0
 6992843.28438 74 -1 10000 3  0
 6992843.28438 75 -1 10000 3  0
 6992843.28438 76 -1 10000 3  0
 6992843.28438 77 -1 10000 3  0
 6992843.28438 78 -1 10000 4  0
 6992843.28438 79 -1 10000 3  0
 6992843.28438 80 -1 10000 3  0
 6992843.28438 81 -1 10000 3  0
 6992843.28438 82 -1 10000 4  0
 6992843.28438 83 -1 10000 4  0
 6992843.28438 84 -1 10000 3  0
 2035.11543647 85 -1 662.69203536 2  0
 6992843.28438 86 -1 10000 4  0
 2035.11543647 87 -1 662.69203536 2  0
 6992843.28438 88 -1 10000 4  0
 2035.11543647 89 -1 662.69203536 2  0
 2035.11543647 90 -1 662.69203536 2  0
 2035.11543647 91 -1 662.69203536 2  0
 6992843.28438 92 -1 10000 3  0
 6992843.28438 93 -1 10000 4  0
 6992843.28438 94 -1 10000 3  0
 2035.11543647 95 -1 662.69203536 2  0
 6992843.28438 96 -1 10000 4  0
 6992843.28438 97 -1 10000 4  0
 2035.11543647 98 -1 662.69203536 2  0
 6992843.28438 99 -1 10000 4  0
 time t = 1.05490836821e-009
 6992843.28438 0 -1 10000 3  0
 6992843.28438 1 -1 10000 4  0
 2035.11543647 2 -1 662.69203536 2  0
 2035.11543647 3 -1 662.69203536 2  0
 6992843.28438 4 -1 10000 3  0
 6992843.28438 5 -1 10000 4  0
 6992843.28438 6 -1 10000 3  0
 6992843.28438 7 -1 10000 3  0
 6992843.28438 8 -1 10000 3  0
 6992843.28438 9 -1 10000 4  0
 2035.11543647 10 -1 662.69203536 2  0
 6992843.28438 11 -1 10000 4  0
 6992843.28438 12 -1 10000 3  0
 6992843.28438 13 -1 10000 3  0
 2035.11543647 14 -1 662.69203536 2  0
 6992843.28438 15 -1 10000 3  0
 6992843.28438 16 -1 10000 3  0
 6992843.28438 17 -1 10000 4  0
 6992843.28438 18 -1 10000 3  0
 6992843.28438 19 -1 10000 3  0
 6992843.28438 20 -1 10000 3  0
 6992843.28438 21 -1 10000 3  0
 2035.11543647 22 -1 662.69203536 2  0
 2035.11543647 23 -1 662.69203536 2  0
 6992843.28438 24 -1 10000 3  0
 6992843.28438 25 -1 10000 4  0
 6992843.28438 26 -1 10000 3  0
 2035.11543647 27 -1 662.69203536 2  0
 6992843.28438 28 -1 10000 3  0
 6992843.28438 29 -1 10000 3  0
 2035.11543647 30 -1 662.69203536 2  0
 2035.11543647 31 -1 662.69203536 2  0
 6992843.28438 32 -1 10000 4  0
 6992843.28438 33 -1 10000 3  0
 6992843.28438 34 -1 10000 4  0
 2035.11543647 35 -1 662.69203536 2  0
 2035.11543647 36 -1 662.69203536 2  0
 6992843.28438 37 -1 10000 4  0
 2035.11543647 38 -1 662.69203536 2  0
 6992843.28438 39 -1 10000 3  0
 6992843.28438 41 -1 10000 4  0
 6992843.28438 42 -1 10000 4  0
 6992843.28438 43 -1 10000 3  0
 6992843.28438 44 -1 10000 4  0
 2035.11543647 45 -1 662.69203536 2  0
 2035.11543647 46 -1 662.69203536 2  0
 2035.11543647 47 -1 662.69203536 2  0
 6992843.28438 48 -1 10000 4  0
 2035.11543647 49 -1 662.69203536 2  0
 2035.11543647 50 -1 662.69203536 2  0
 6992843.28438 51 -1 10000 3  0
 2035.11543647 52 -1 662.69203536 2  0
 6992843.28438 53 -1 10000 4  0
 6992843.28438 54 -1 10000 3  0
 2035.11543647 55 -1 662.69203536 2  0
 6992843.28438 56 -1 10000 4  0
 2035.11543647 57 -1 662.69203536 2  0
 6992843.28438 58 -1 10000 4  0
 6992843.28438 59 -1 10000 3  0
 2035.11543647 60 -1 662.69203536 2  0
 6992843.28438 61 -1 10000 4  0
 6992843.28438 62 -1 10000 3  0
 6992843.28438 63 -1 10000 3  0
 6992843.28438 64 -1 10000 4  0
 6992843.28438 65 -1 10000 3  0
 6992843.28438 66 -1 10000 4  0
 2035.11543647 67 -1 662.69203536 2  0
 6992843.28438 68 -1 10000 3  0
 6992843.28438 69 -1 10000 4  0
 2035.11543647 70 -1 662.69203536 2  0
 6992843.28438 71 -1 10000 3  0
 2035.11543647 72 -1 662.69203536 2  0
 6992843.28438 73 -1 10000 3  0
 6992843.28438 74 -1 10000 3  0
 6992843.28438 75 -1 10000 3  0
 6992843.28438 76 -1 10000 3  0
 6992843.28438 77 -1 10000 3  0
 6992843.28438 78 -1 10000 4  0
 6992843.28438 79 -1 10000 3  0
 6992843.28438 80 -1 10000 3  0
 6992843.28438 81 -1 10000 3  0
 6992843.28438 82 -1 10000 4  0
 6992843.28438 83 -1 10000 4  0
 6992843.28438 84 -1 10000 3  0
 2035.11543647 85 -1 662.69203536 2  0
 6992843.28438 86 -1 10000 4  0
 2035.11543647 87 -1 662.69203536 2  0
 6992843.28438 88 -1 10000 4  0
 2035.11543647 89 -1 662.69203536 2  0
 2035.11543647 90 -1 662.69203536 2  0
 2035.11543647 91 -1 662.69203536 2  0
 6992843.28438 92 -1 10000 3  0
 6992843.28438 93 -1 10000 4  0
 6992843.28438 94 -1 10000 3  0
 2035.11543647 95 -1 662.69203536 2  0
 6992843.28438 96 -1 10000 4  0
 6992843.28438 97 -1 10000 4  0
 2035.11543647 98 -1 662.69203536 2  0
 6992843.28438 99 -1 10000 4  0
 time t = 1.55490836821e-009
 6992843.28438 0 -1 10000 3  0
 6992843.28438 1 -1 10000 4  0
 2035.11543647 2 -1 662.69203536 2  0
 2035.11543647 3 -1 662.69203536 2  0
 6992843.28438 4 -1 10000 3  0
 6992843.28438 5 -1 10000 4  0
 6992843.28438 6 -1 10000 3  0
 6992843.28438 7 -1 10000 3  0
 6992843.28438 8 -1 10000 3  0
 6992843.28438 9 -1 10000 4  0
 2035.11543647 10 -1 662.69203536 2  0
 6992843.28438 11 -1 10000 4  0
 6992843.28438 12 -1 10000 3  0
 6992843.28438 13 -1 10000 3  0
 2035.11543647 14 -1 662.69203536 2  0
 6992843.28438 15 -1 10000 3  0
 6992843.28438 16 -1 10000 3  0
 6992843.28438 17 -1 10000 4  0
 6992843.28438 18 -1 10000 3  0
 6992843.28438 19 -1 10000 3  0
 6992843.28438 20 -1 10000 3  0
 6992843.28438 21 -1 10000 3  0
 2035.11543647 22 -1 662.69203536 2  0
 2035.11543647 23 -1 662.69203536 2  0
 6992843.28438 24 -1 10000 3  0
 6992843.28438 25 -1 10000 4  0
 6992843.28438 26 -1 10000 3  0
 2035.11543647 27 -1 662.69203536 2  0
 6992843.28438 28 -1 10000 3  0
 6992843.28438 29 -1 10000 3  0
 2035.11543647 30 -1 662.69203536 2  0
 2035.11543647 31 -1 662.69203536 2  0
 6992843.28438 32 -1 10000 4  0
 6992843.28438 33 -1 10000 3  0
 6992843.28438 34 -1 10000 4  0
 2035.11543647 35 -1 662.69203536 2  0
 2035.11543647 36 -1 662.69203536 2  0
 6992843.28438 37 -1 10000 4  0
 2035.11543647 38 -1 662.69203536 2  0
 6992843.28438 39 -1 10000 3  0
 6992843.28438 41 -1 10000 4  0
 6992843.28438 42 -1 10000 4  0
 6992843.28438 43 -1 10000 3  0
 6992843.28438 44 -1 10000 4  0
 2035.11543647 45 -1 662.69203536 2  0
 2035.11543647 46 -1 662.69203536 2  0
 2035.11543647 47 -1 662.69203536 2  0
 6992843.28438 48 -1 10000 4  0
 2035.11543647 49 -1 662.69203536 2  0
 2035.11543647 50 -1 662.69203536 2  0
 6992843.28438 51 -1 10000 3  0
 2035.11543647 52 -1 662.69203536 2  0
 6992843.28438 53 -1 10000 4  0
 6992843.28438 54 -1 10000 3  0
 2035.11543647 55 -1 662.69203536 2  0
 6992843.28438 56 -1 10000 4  0
 2035.11543647 57 -1 662.69203536 2  0
 6992843.28438 58 -1 10000 4  0
 6992843.28438 59 -1 10000 3  0
 2035.11543647 60 -1 662.69203536 2  0
 6992843.28438 61 -1 10000 4  0
 6992843.28438 62 -1 10000 3  0
 6992843.28438 63 -1 10000 3  0
 6992843.28438 64 -1 10000 4  0
 6992843.28438 65 -1 10000 3  0
 6992843.28438 66 -1 10000 4  0
 2035.11543647 67 -1 662.69203536 2  0
 6992843.28438 68 -1 10000 3  0
 6992843.28438 69 -1 10000 4  0
 2035.11543647 70 -1 662.69203536 2  0
 6992843.28438 71 -1 10000 3  0
 2035.11543647 72 -1 662.69203536 2  0
 6992843.28438 73 -1 10000 3  0
 6992843.28438 74 -1 10000 3  0
 6992843.28438 75 -1 10000 3  0
 6992843.28438 76 -1 10000 3  0
 6992843.28438 77 -1 10000 3  0
 6992843.28438 78 -1 10000 4  0
 6992843.28438 79 -1 10000 3  0
 6992843.28438 80 -1 10000 3  0
 6992843.28438 81 -1 10000 3  0
 6992843.28438 82 -1 10000 4  0
 6992843.28438 83 -1 10000 4  0
 6992843.28438 84 -1 10000 3  0
 2035.11543647 85 -1 662.69203536 2  0
 6992843.28438 86 -1 10000 4  0
 2035.11543647 87 -1 662.69203536 2  0
 6992843.28438 88 -1 10000 4  0
 2035.11543647 89 -1 662.69203536 2  0
 2035.11543647 90 -1 662.69203536 2  0
 2035.11543647 91 -1 662.69203536 2  0
 6992843.28438 92 -1 10000 3  0
 6992843.28438 93 -1 10000 4  0
 6992843.28438 94 -1 10000 3  0
 2035.11543647 95 -1 662.69203536 2  0
 6992843.28438 96 -1 10000 4  0
 6992843.28438 97 -1 10000 4  0
 2035.11543647 98 -1 662.69203536 2  0
 6992843.28438 99 -1 10000 4  0
 time t = 2.03837220427e-009
 6992843.28438 0 -1 10000 3  0
 6992843.28438 1 -1 10000 4  0
 2035.11543647 2 -1 662.69203536 2  0
 2035.11543647 3 -1 662.69203536 2  0
 6992843.28438 4 -1 10000 3  0
 6992843.28438 5 -1 10000 4  0
 6992843.28438 6 -1 10000 3  0
 6992843.28438 7 -1 10000 3  0
 6992843.28438 8 -1 10000 3  0
 6992843.28438 9 -1 10000 4  0
 2035.11543647 10 -1 662.69203536 2  0
 6992843.28438 11 -1 10000 4  0
 6992843.28438 12 -1 10000 3  0
 6992843.28438 13 -1 10000 3  0
 2035.11543647 14 -1 662.69203536 2  0
 6992843.28438 15 -1 10000 3  0
 6992843.28438 16 -1 10000 3  0
 6992843.28438 17 -1 10000 4  0
 6992843.28438 18 -1 10000 3  0
 6992843.28438 19 -1 10000 3  0
 6992843.28438 20 -1 10000 3  0
 6992843.28438 21 -1 10000 3  0
 2035.11543647 22 -1 662.69203536 2  0
 2035.11543647 23 -1 662.69203536 2  0
 6992843.28438 24 -1 10000 3  0
 6992843.28438 25 -1 10000 4  0
 6992843.28438 26 -1 10000 3  0
 2035.11543647 27 -1 662.69203536 2  0
 6992843.28438 28 -1 10000 3  0
 6992843.28438 29 -1 10000 3  0
 2035.11543647 30 -1 662.69203536 2  0
 2035.11543647 31 -1 662.69203536 2  0
 6992843.28438 33 -1 10000 3  0
 6992843.28438 34 -1 10000 4  0
 2035.11543647 35 -1 662.69203536 2  0
 2035.11543647 36 -1 662.69203536 2  0
 6992843.28438 37 -1 10000 4  0
 2035.11543647 38 -1 662.69203536 2  0
 6992843.28438 39 -1 10000 3  0
 6992843.28438 41 -1 10000 4  0
 6992843.28438 42 -1 10000 4  0
 6992843.28438 43 -1 10000 3  0
 6992843.28438 44 -1 10000 4  0
 2035.11543647 45 -1 662.69203536 2  0
 2035.11543647 46 -1 662.69203536 2  0
 2035.11543647 47 -1 662.69203536 2  0
 6992843.28438 48 -1 10000 4  0
 2035.11543647 49 -1 662.69203536 2  0
 2035.11543647 50 -1 662.69203536 2  0
 6992843.28438 51 -1 10000 3  0
 2035.11543647 52 -1 662.69203536 2  0
 6992843.28438 53 -1 10000 4  0
 6992843.28438 54 -1 10000 3  0
 2035.11543647 55 -1 662.69203536 2  0
 6992843.28438 56 -1 10000 4  0
 2035.11543647 57 -1 662.69203536 2  0
 6992843.28438 58 -1 10000 4  0
 6992843.28438 59 -1 10000 3  0
 2035.11543647 60 -1 662.69203536 2  0
 6992843.28438 61 -1 10000 4  0
 6992843.28438 62 -1 10000 3  0
 6992843.28438 63 -1 10000 3  0
 6992843.28438 64 -1 10000 4  0
 6992843.28438 65 -1 10000 3  0
 6992843.28438 66 -1 10000 4  0
 2035.11543647 67 -1 662.69203536 2  0
 6992843.28438 68 -1 10000 3  0
 6992843.28438 69 -1 10000 4  0
 2035.11543647 70 -1 662.69203536 2  0
 6992843.28438 71 -1 10000 3  0
 2035.11543647 72 -1 662.69203536 2  0
 6992843.28438 73 -1 10000 3  0
 6992843.28438 74 -1 10000 3  0
 6992843.28438 75 -1 10000 3  0
 6992843.28438 76 -1 10000 3  0
 6992843.28438 77 -1 10000 3  0
 6992843.28438 78 -1 10000 4  0
 6992843.28438 79 -1 10000 3  0
 6992843.28438 80 -1 10000 3  0
 6992843.28438 81 -1 10000 3  0
 6992843.28438 82 -1 10000 4  0
 6992843.28438 83 -1 10000 4  0
 6992843.28438 84 -1 10000 3  0
 2035.11543647 85 -1 662.69203536 2  0
 6992843.28438 86 -1 10000 4  0
 2035.11543647 87 -1 662.69203536 2  0
 6992843.28438 88 -1 10000 4  0
 2035.11543647 89 -1 662.69203536 2  0
 2035.11543647 90 -1 662.69203536 2  0
 2035.11543647 91 -1 662.69203536 2  0
 6992843.28438 92 -1 10000 3  0
 6992843.28438 93 -1 10000 4  0
 6992843.28438 94 -1 10000 3  0
 2035.11543647 95 -1 662.69203536 2  0
 6992843.28438 96 -1 10000 4  0
 6992843.28438 97 -1 10000 4  0
 2035.11543647 98 -1 662.69203536 2  0
 6992843.28438 99 -1 10000 4  0
 time t = 2.53837220427e-009
 6992843.28438 0 -1 10000 3  0
 6992843.28438 1 -1 10000 4  0
 2035.11543647 2 -1 662.69203536 2  0
 2035.11543647 3 -1 662.69203536 2  0
 6992843.28438 4 -1 10000 3  0
 6992843.28438 5 -1 10000 4  0
 6992843.28438 6 -1 10000 3  0
 6992843.28438 7 -1 10000 3  0
 6992843.28438 8 -1 10000 3  0
 6992843.28438 9 -1 10000 4  0
 2035.11543647 10 -1 662.69203536 2  0
 6992843.28438 11 -1 10000 4  0
 6992843.28438 12 -1 10000 3  0
 6992843.28438 13 -1 10000 3  0
 2035.11543647 14 -1 662.69203536 2  0
 6992843.28438 15 -1 10000 3  0
 6992843.28438 16 -1 10000 3  0
 6992843.28438 17 -1 10000 4  0
 6992843.28438 18 -1 10000 3  0
 6992843.28438 19 -1 10000 3  0
 6992843.28438 20 -1 10000 3  0
 6992843.28438 21 -1 10000 3  0
 2035.11543647 22 -1 662.69203536 2  0
 2035.11543647 23 -1 662.69203536 2  0
 6992843.28438 24 -1 10000 3  0
 6992843.28438 25 -1 10000 4  0
 6992843.28438 26 -1 10000 3  0
 2035.11543647 27 -1 662.69203536 2  0
 6992843.28438 28 -1 10000 3  0
 6992843.28438 29 -1 10000 3  0
 2035.11543647 30 -1 662.69203536 2  0
 2035.11543647 31 -1 662.69203536 2  0
 6992843.28438 33 -1 10000 3  0
 6992843.28438 34 -1 10000 4  0
 2035.11543647 35 -1 662.69203536 2  0
 2035.11543647 36 -1 662.69203536 2  0
 6992843.28438 37 -1 10000 4  0
 2035.11543647 38 -1 662.69203536 2  0
 6992843.28438 39 -1 10000 3  0
 6992843.28438 41 -1 10000 4  0
 6992843.28438 42 -1 10000 4  0
 6992843.28438 43 -1 10000 3  0
 6992843.28438 44 -1 10000 4  0
 2035.11543647 45 -1 662.69203536 2  0
 2035.11543647 46 -1 662.69203536 2  0
 2035.11543647 47 -1 662.69203536 2  0
 6992843.28438 48 -1 10000 4  0
 2035.11543647 49 -1 662.69203536 2  0
 2035.11543647 50 -1 662.69203536 2  0
 6992843.28438 51 -1 10000 3  0
 2035.11543647 52 -1 662.69203536 2  0
 6992843.28438 53 -1 10000 4  0
 6992843.28438 54 -1 10000 3  0
 2035.11543647 55 -1 662.69203536 2  0
 6992843.28438 56 -1 10000 4  0
 2035.11543647 57 -1 662.69203536 2  0
 6992843.28438 58 -1 10000 4  0
 6992843.28438 59 -1 10000 3  0
 2035.11543647 60 -1 662.69203536 2  0
 6992843.28438 61 -1 10000 4  0
 6992843.28438 62 -1 10000 3  0
 6992843.28438 63 -1 10000 3  0
 6992843.28438 64 -1 10000 4  0
 6992843.28438 65 -1 10000 3  0
 6992843.28438 66 -1 10000 4  0
 2035.11543647 67 -1 662.69203536 2  0
 6992843.28438 68 -1 10000 3  0
 6992843.28438 69 -1 10000 4  0
 2035.11543647 70 -1 662.69203536 2  0
